URL,Brand,Model,Option,Price,Temps de recharge normale (AC),Peinture,Vitres,Ciel de pavillon,Emissions de CO2,0-100 Km/h,Assistant de feux de route,Hauteur,Alerte de circulation transversale,Longueur,Kit sécurité,Fermeture centralisée,Marchepieds latéraux,Nombre de places,Affichage tête haute,Garantie,Autonomie électrique (NEDC),Arceau de benne,Aileron arrière,Autonomie électrique (WLTP),Détecteur de fatigue,Frein de stationnement,Fixations ISOFIX,Freinage,Lave Phares,Contrôle de stabilité anti-retournement,Consommation électrique (WLTP),Tapis de sol,Pack aérodynamique M,Lumières d'ambiance,Allumage automatique des feux,Airbags,Sièges,Surface de chargement,Train roulant,Contrôle de pression des pneus,Pneumatiques runflat,Couple,Toit,Instrumentation digitale,Différentiel autobloquant,Régulateur de vitesse,Alarme antivol,Nombre de portes,Volume du coffre,Kit éclairage,Nombre de moteurs électriques,Pédaliers,Surveillance d’angle mort,ABS,Puissance thermique (ch.din),Fermeture assistée des portes,Spoiler arrière,Charge utile,Sellerie,Conduite autonome,Ordinateur de bord,Direction assistée,Préparation pour téléphone,Boule d'attelage,Connectivité,Barres de toit,DSC,Bouton Start & Stop,Reconnaissance des panneaux,Finition intérieure,Jupes latérales,Aide au démarrage en côte,Puissance fiscale,Boîte,Système Start & Stop,Terrain Response,Pommeau de levier de vitesse,Seuils de portes,Sièges réglables en hauteur,Puissance (ch.din),Alerte de risque de collision,Aide au maintien dans la voie,Clé intelligente,Cloison entre cabine et compartiment arrière,Barre stabilisatrice,Launch Control,Kit carrosserie,Modes de conduite,Kit fumeurs,Batterie,Contrôle du roulis de la remorque,Jantes,Rétroviseur intérieur,Assistance au freinage,Suspension,Anti-démarrage électronique,Kit rangement,Ecran central,Alerte de franchissement de ligne,Portes en élytre,Voiture populaire,Tableau de bord,Baguettes extérieures d'encadrement des vitres,Calandre,Climatisation,Type de batterie,Pack Sport Chrono,Coffre à bagages,Vitres électriques,Couple électrique,Détecteur de pluie,Energie,Appuis têtes arrières,Largeur,Volume du coffre maximal,Puissance avec overboost (ch.din),Transmission,Volume du coffre avant,Porte bagages,Dynamic Response,Consommation mixte,Stores pare-soleil,Navigation,Rétroviseurs extérieurs,Capacité de recharge maximale (AC),Alimentation électrique,Sideblades,Carrosserie,Disponibilité,4 roues directrices,Connected Drive,Vitesse maxi,Autoradio,Caméra d'angle mort,Version pays chauds,Volant réglable,Limiteur de vitesse,Temps de recharge rapide (DC),Puissance électrique,Détection des piétons,Carte mains libres,Boulons de roues protégés,Système de récupération d'énergie,Nombre de cylindres,Volume utile,Volant,Rideau de benne,Feux à LED,Consommation urbaine,Nombre de rapports,Consommation extra-urbaine,Poignées de portes,Capot moteur actif,Caméra d'enregistrement de conduite,Système de descente en côte,Antibrouillards,Capote éléctrique,Anti-patinage,Phares,Aide au stationnement,Sorties d’échappement,Boîte à gants réfrigérée,Accoudoirs,Eléments extérieurs couleur carrosserie,Cylindrée
https://www.automobile.tn/fr/neuf/skoda/kamiq/1.0-l-tsi-dsg-selection,skoda,kamiq,1.0-l-tsi-dsg-selection,102 980 ,,,Athermiques,,,10.2 s,,1562 mm,,4241 mm,,À distance,,5,,3 ans,,,,,,,,,,,,,,,,Frontaux | Latéraux,Réglage lombaire,,,,,200 nm 2000 tr/min,Panoramique | En verre,Virtual Cockpit,,,Anti-soulèvement,5,400 L,,,,,,,,,,Tissu,,,,,,USB-C | Bluetooth | SmartLink | Chargeur de téléphone sans fil,Argent,,Démarrage mains libres,,,,,6 CV,Automatique,,,Cuir,,Conducteur et passager,116 CH,,,Accès mains libres,,Avant,,,Eco,,,,En aluminium | 17'',Anti-éblouissement,,,,,Tactile,,,,,Chrome,Chromée,Automatique,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Essence,,1793 mm,,,Traction,,,,5.7 L/100 km,,,Électriques | Dégivrants,,,,SUV,Sur arrivage,,,195 KM/H,8 haut-parleurs,,,En hauteur et en profondeur,,,,,,,,3,,Cuir | Multi-fonctions | Avec palettes,,Avant | Arrières | Clignotants à défilement,,7,,,,,,,,ESP,Matrix LED,Radar de recul | Radar avant | Caméra de recul,,,Avant,Poignées de portes | Rétroviseurs,999 CM³
https://www.automobile.tn/fr/neuf/skoda/kamiq/1.0-l-tsi-dsg-monte-carlo,skoda,kamiq,1.0-l-tsi-dsg-monte-carlo,107 980 ,,,Athermiques,,,10.2 s,,1562 mm,,4241 mm,,À distance,,5,,3 ans,,,,,,,,,,,,,,,,Frontaux | Latéraux,Réglage lombaire | Sport,,,,,200 nm 2000 tr/min,Panoramique | En verre,Virtual Cockpit,,,Anti-soulèvement,5,400 L,,,,,,,,,,Tissu,,,,,,USB-C | Bluetooth | SmartLink | Chargeur de téléphone sans fil,Noires,,Démarrage mains libres,,,,,6 CV,Automatique,,,Cuir,Chromés,Conducteur et passager,116 CH,,,Accès mains libres,,Avant,,Sport,Eco,,,,En aluminium | 17'',Anti-éblouissement,,,,,Tactile,,,,,Noir Brillant,Noire,Automatique,,,Ouverture et fermeture motorisées,Avant/Arrière,,,Essence,,1793 mm,,,Traction,,,,5.7 L/100 km,,,Électriques | Dégivrants | Noirs,,,,SUV,Sur arrivage,,,195 KM/H,8 haut-parleurs,,,En hauteur et en profondeur,,,,,,,,3,,Cuir | Multi-fonctions | Sport | Avec palettes,,Avant | Arrières | Clignotants à défilement,,7,,,,,,,,ESP,Matrix LED,Radar de recul | Radar avant | Caméra de recul,,,Avant,Pare-chocs | Poignées de portes,999 CM³
https://www.automobile.tn/fr/neuf/skoda/octavia/1.4-tsi-bva-essence,skoda,octavia,1.4-tsi-bva-essence,114 980 ,,,Athermiques,,,8.2 s,,1470 mm,,4698 mm,,À distance,,5,,3 ans,,,,,,Éléctrique,,,,,,,,,,Frontaux | Latéraux | Protège-tête,Réglage lombaire,,,,,250 nm 1500 tr/min,,10.25 pouces,XDS,,,4,600 L,,,,,,,,,,Similicuir/Tissu,,,Servotronic,,,2 USB-C | Android Auto | Apple Carplay | Bluetooth | SmartLink | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Chromée,,,8 CV,Automatique,,,,Chromés,Conducteur et passager,150 CH,,,Accès mains libres,,Avant,,,,,,,En aluminium | 16'',Anti-éblouissement,,,,,Tactile | 10 pouces,,,,,,,Automatique,,,,Avant/Arrière,,,Essence,3,1829 mm,,,Traction,,,,4.8 L/100 km,,,Électriques | Dégivrants,,1 prise 12 V,,Berline,Disponible,,,219 KM/H,8 haut-parleurs | Commandes au volant,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Multi-fonctions | Avec palettes,,Feux de jour | Avant | Arrières,6 L/100 km,8,4.2 L/100 km,,,,,,,ESC,LED,Radar de recul | Radar avant,,,Avant,Pare-chocs | Rétroviseurs,1395 CM³
https://www.automobile.tn/fr/neuf/skoda/octavia/1.4-tsi-bva-selection,skoda,octavia,1.4-tsi-bva-selection,124 980 ,,,Parebrise athermique,,,8.2 s,,1470 mm,,4698 mm,,À distance,,5,,3 ans,,,,,,Éléctrique,,,,,,,,,,Frontaux | Latéraux | Protège-tête,Réglage lombaire,,,,,250 nm 1500 tr/min,,10.25 pouces,XDS,,,4,600 L,,,,,,,,,,Similicuir/Tissu,,,Servotronic,,,2 USB-C | Android Auto | Apple Carplay | Bluetooth | SmartLink | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Chromée,,,8 CV,Automatique,,,,Chromés,Conducteur et passager,150 CH,,,Accès mains libres,,Avant,,,,,,,En aluminium | 17'',Anti-éblouissement,,,,,Tactile | 10 pouces,,,,,,,Automatique,,,,Avant/Arrière,,,Essence,3,1829 mm,,,Traction,,,,4.8 L/100 km,,,Électriques | Rabattables | Dégivrants | Photosensibles,,1 prise 12 V,,Berline,Disponible,,,219 KM/H,8 haut-parleurs | Commandes au volant,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Multi-fonctions | Avec palettes,,Feux de jour | Avant | Arrières,6 L/100 km,8,4.2 L/100 km,,,,,,,ESC,LED,Radar de recul | Radar avant | Caméra de recul,,,Avant | Arrière,Pare-chocs | Rétroviseurs,1395 CM³
https://www.automobile.tn/fr/neuf/skoda/octavia/1.4-tsi-bva-sportline,skoda,octavia,1.4-tsi-bva-sportline,144 980 ,,,Parebrise athermique,,,8.2 s,,1470 mm,,4698 mm,,À distance,,5,,3 ans,,,,,,Éléctrique,,,,,,,,,,Frontaux | Latéraux | Protège-tête,Électriques | Chauffants | Réglage lombaire | Fonction mémoire | Sport,,,,,250 nm 1500 tr/min,,10.25 pouces,XDS,,Anti-soulèvement,4,600 L,,,Aluminium,,,,,,,Similicuir/Tissu,,,Progressive,,,2 USB-C | Android Auto | Apple Carplay | Bluetooth | SmartLink | Chargeur de téléphone sans fil,,,Démarrage mains libres,,Black Middle Carbon,,,8 CV,Automatique,,,,Chromés,Conducteur et passager,150 CH,,,Accès mains libres,,Avant,,,,,,,En aluminium | 18'',Anti-éblouissement,,Sport,,,Tactile | 10 pouces,,,,,,Noire,Automatique,,,Ouverture mains libres,Avant/Arrière,,,Essence,3,1829 mm,,,Traction,,,,4.8 L/100 km,,,Électriques | Rabattables | Dégivrants | Photosensibles | Mémoire de position | Noirs,,1 prise 12 V,,Berline,Sur commande,,,219 KM/H,8 haut-parleurs | Commandes au volant,,,En hauteur et en profondeur,,,,,,,,4,,Cuir | Multi-fonctions | Sport | Avec palettes,,Feux de jour | Avant | Arrières | Clignotants à défilement,6 L/100 km,8,4.2 L/100 km,,,,,,,ESC,Directionnels | Matrix LED,Radar de recul | Radar avant | Caméra de recul,,,Avant | Arrière,Pare-chocs | Poignées de portes,1395 CM³
https://www.automobile.tn/fr/neuf/avantier/avantier-c/14-kwh,avantier,avantier-c,14-kwh,28 700 ,8 heures,,,,,,,1637 mm,,2980 mm,,À distance,,2,,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,,,,182 km,,,,,,,,,,,,Frontaux,,,,,,85 nm 0 tr/min,,8 pouces,,,,3,,,1,,,,,,,275 KG,Tissu,,,EPS,,,USB | Bluetooth,,,,,,,HAC,2 CV,Automatique,,,,,,30 CH,,,,,,,,Sport | Eco,,14 kWh,,"12""",,EBD,,,,,,,,,,,Manuelle,,,,Avant,,,Electrique,,1490 mm,,,Propulsion,,,,,,,,,,,Utilitaire,En pré-commande,,,90 KM/H,Commandes au volant,,,,,,,,,,,,"0,69 m³",Multi-fonctions,,,,,,,,,,,,,,Radar de recul | Caméra de recul,,,,,
https://www.automobile.tn/fr/neuf/suzuki/celerio-populaire/1.0-l-gl,suzuki,celerio-populaire,1.0-l-gl,28 935 ,,,,,,14 s,,1555 mm,,3695 mm,,À distance,,5,,3 ans,,,,,,,,,,,,,,,,Frontaux,,,,,,90 nm 3500 tr/min,,,,,,5,295 L,,,,,,,,,,Tissu,,,Électrique,,,USB | Android Auto | Apple Carplay | Bluetooth,,,,,,,,4 CV,Manuelle,,,,,,68 CH,,,,,,,,,,,,En aluminium | 15'',,,,,,Tactile | 7 pouces,,,,,,Chromée | Noire,Manuelle,,,,Avant/Arrière,,,Essence,,1655 mm,,,Traction,,,,4.3 L/100 km,,,Électriques,,1 prise 12 V,,Citadine,Disponible | Sous réserve d'acceptation du dossier par le ministère du commerce,,,155 KM/H,4 haut-parleurs | Commandes au volant,,,En hauteur,,,,,,,,3,,3 branches,,,5.1 L/100 km,5,3.7 L/100 km,,,,,,,ESP,,Radar de recul,,,,Poignées de portes | Rétroviseurs,998 CM³
https://www.automobile.tn/fr/neuf/renault/kwid/1.0-l-2025,renault,kwid,1.0-l-2025,30 095 ,,,,,,15.5 s,,1474 mm,,3680 mm,,À distance,,5,,2 ans,,,,,,,,,,,,,,,,Frontaux | Latéraux,,,,,,92 nm 4250 tr/min,,,,,,5,290 L,,,,,,,,,,Tissu,,,,,,USB | AUX | Bluetooth,,,,,,,,4 CV,Manuelle,,,,,,64 CH,,,,,,,,,,,,14'',,,,,,,,,,,,,Manuelle,,,,Avant,,,Essence,3,1579 mm,,,Traction,,,,4.7 L/100 km,,,,,,,SUV,Sous réserve d'acceptation du dossier par le ministère du commerce | Sur arrivage,,,150 KM/H,,,,,,,,,,,,3,,,,Feux de jour,,5,,,,,,,,,,,,,,Pare-chocs | Rétroviseurs,999 CM³
https://www.automobile.tn/fr/neuf/kia/picanto-populaire/1.0-l,kia,picanto-populaire,1.0-l,32 190 ,,,Teintées,,,14.3 s,,1485 mm,,3595 mm,,À distance,,5,,5 ans,,,,,,,,,,,,,,,,Frontaux,,,,,,95.2 nm 3700 tr/min,,,,,,5,255 L,,,,,,,,,,Tissu,,,Électrique,,,USB | Android Auto | Apple Carplay | Bluetooth | Commande vocale,,,,,,,HAC,4 CV,Manuelle,,,,,Conducteur,67 CH,,,,,,,,,,,,14'',,,,,,Tactile | 8 pouces,,,,,,Chromée,Manuelle,,,,Avant/Arrière,,,Essence,,1595 mm,,,Traction,,,,4.8 L/100 km,,,Électriques,,,,Citadine,Disponible | Sous réserve d'acceptation du dossier par le ministère du commerce,,,161 KM/H,4 haut-parleurs | Commandes au volant,,,En hauteur,,,,,,,,3,,Multi-fonctions,,,6.0 L/100 km,5,4.1 L/100 km,,,,,,,ESC,,Radar de recul | Caméra de recul,,,,Pare-chocs | Poignées de portes | Rétroviseurs,998 CM³
https://www.automobile.tn/fr/neuf/cenntro/logistar-ls-100/16-kwh,cenntro,logistar-ls-100,16-kwh,32 800 ,5 heures,,,,,,,1689 mm,,3664 mm,,À distance,,2,,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,,,,120 km,,,,,,,15 kWh/100 km,,,,,Frontaux,,,,,,90 nm 0 tr/min,,,,,,5,,,1,,,,,,,600 KG,Tissu,,,Électrique,,,Bluetooth,,,,,,,,2 CV,Automatique,,,,,,34 CH,,,,,,,,,,16 kWh,,14'',,,,,,Tactile,,,,,,,Manuelle,,,,Avant,,,Electrique,,1610 mm,,,Traction,,,,,,,Électriques,,1 prise 12 V,,Utilitaire,Disponible,,,90 KM/H,,,,,,,,,,,,,2 m³,,,,,,,,,,,,,ESC,,Radar de recul | Caméra de recul,,,,,
https://www.automobile.tn/fr/neuf/dfsk/k01s/simple-cabine-std,dfsk,k01s,simple-cabine-std,32 900 ,,,,,,N.C,,1810 mm,,3910 mm,,,,2,,2 ans,,,,,,,,,,,,,,,,,,,,,,88 nm 3000 tr/min,,,,,,2,,,,,,,,,,985 KG,Tissu,,,,,,USB,,,,,,,,5 CV,Manuelle,,,,,,58 CH,,,,,,,,,,,,13'',,,,,,,,,,,,,,,,,,,,Essence,,1560 mm,,,Propulsion,,,,7.5 L/100 km,,,,,,,Pick up,Sur arrivage,,,115 KM/H,,,,,,,,,,,,4,,,,,,5,,,,,,,,,,,,,,,1000 CM³
https://www.automobile.tn/fr/neuf/dfsk/k01s/simple-cabine-dlx,dfsk,k01s,simple-cabine-dlx,34 900 ,,,,,,N.C,,1810 mm,,3910 mm,,,,2,,2 ans,,,,,,,,,,,,,,,,,,,,,,88 nm 3000 tr/min,,,,,,2,,,,,,,,,,985 KG,Tissu,,,,,,USB,,,,,,,,5 CV,Manuelle,,,,,,58 CH,,,,,,,,,,,,13'',,,,,,,,,,,,,Manuelle,,,,,,,Essence,,1560 mm,,,Propulsion,,,,7.5 L/100 km,,,,,,,Pick up,Sur arrivage,,,115 KM/H,,,,,,,,,,,,4,,,,,,5,,,,,,,,,,,,,,,1000 CM³
https://www.automobile.tn/fr/neuf/citroen/c3-populaire/1.2-l,citroen,c3-populaire,1.2-l,34 626 ,,Métallisée +360 DT,,,,13.3 s,,1474 mm,,3999 mm,,À distance,,5,,3 ans,,,,,,,,,,,,,,,,Frontaux | Latéraux | Rideaux,,,,,,118 nm 2750 tr/min,,,,,,5,300 L,,,,,,,,,,Tissu,,,,,,USB | Bluetooth,,,,TSR,Noir brillant,,,4 CV,Manuelle,,,,,Conducteur,75 CH,,,,,,,,,,,,15'',,AFU,,,,,,,,,,,Manuelle,,,,Avant,,,Essence,3,1749 mm,,,Traction,,,,5.4 L/100 km,,,Électriques | Dégivrants,,1 prise 12 V,,Citadine,Disponible | Sous réserve d'acceptation du dossier par le ministère du commerce,,,175 KM/H,4 haut-parleurs,,,En hauteur et en profondeur,,,,,,,,3,,Multi-fonctions,,Feux de jour,6.4 L/100 km,5,4.7 L/100 km,,,,,,,ESP,LED,,,,,Poignées de portes,1199 CM³
https://www.automobile.tn/fr/neuf/chery/tiggo-1x-populaire/1.0-l-turbo-cvt,chery,tiggo-1x-populaire,1.0-l-turbo-cvt,34 790 ,,,,,,15.3 s,,1570 mm,,4200 mm,Triangle de présignalisation,À distance,,5,,3 ans ou 100.000 km,,,,,,,,,,,,,,,,Frontaux,,,,,,117 nm 3500 tr/min,,,,,,5,420 L,,,,,,,,,,Tissu,,Ecran TFT 3.5'',,,,USB | Android Auto | Apple Carplay | Bluetooth,Aluminium,,Démarrage mains libres,,,,HAC,4 CV,Automatique,,,,,,70 CH,,,Accès mains libres | Démarrage à distance,,,,,,,,,En aluminium | 16'',,EBA | EBD,,,,Tactile | 9 pouces,,,,,,Chromée | Noire,Automatique,,,,Avant/Arrière,,,Essence,,1760 mm,1239 L,,Traction,,,,6.3 L/100 km,,,Électriques | Rabattables | Avec clignotants intégrés,,1 prise 12 V,,SUV,Sous réserve d'acceptation du dossier par le ministère du commerce | En pré-commande,,,170 KM/H,Commandes au volant,,,En hauteur,,,,,,,,3,,Multi-fonctions | à méplat,,Feux de jour | Arrières,,9,,,,,HDC,,,ESP,,Radar de recul,,,Avant,Poignées de portes | Rétroviseurs,998 CM³
https://www.automobile.tn/fr/neuf/hyundai/grand-i10-populaire/1.0-l,hyundai,grand-i10-populaire,1.0-l,34 805 ,,Two-tone,,,,14.3 s,,1510 mm,,3805 mm,,À distance,,5,,5 ans,,,,,,,,,,,,,,,,Frontaux,,,,,,95 nm 3500 tr/min,,,,,,5,260 L,,,,,,,,,,Tissu,,,Électrique,,,USB | AUX | Bluetooth,,,,,,,,4 CV,Manuelle,,,Cuir,,Conducteur et passager,65 CH,,,,,,,,,,,,En aluminium | 15'',,,,,,,,,,,,Chromée,Manuelle,,,,Avant/Arrière,,,Essence,,1680 mm,,,Traction,,,,5 L/100 km,,,Électriques | Rabattables,,,,Citadine,Sous réserve d'acceptation du dossier par le ministère du commerce,,,161 KM/H,4 haut-parleurs | Commandes au volant,,,En hauteur,,,,,,,,3,,Cuir | Multi-fonctions,,,6.5 L/100 km,5,4.1 L/100 km,,,,,,,,,,,,,Poignées de portes,998 CM³
https://www.automobile.tn/fr/neuf/dfsk/k01h/large-cabine-1.1-l-std,dfsk,k01h,large-cabine-1.1-l-std,35 900 ,,,,,,N.C,,1850 mm,,4500 mm,,,,2,,2 ans,,,,,,,,,,,,,,,,,,,,,,83 nm 3000 tr/min,,,,,,2,,,,,,,,,,915 KG,Tissu,,,,,,USB,,,,,,,,6 CV,Manuelle,,,,,,50 CH,,,,,,,,,,,,13'',,,,,,,,,,,,,,,,,,,,Essence,,1560 mm,,,Propulsion,,,,6.1 L/100 km,,,,,,,Pick up,Disponible,,,N.C,,,,,,,,,,,,4,,,,,,5,,,,,,,,,,,,,,,1050 CM³
https://www.automobile.tn/fr/neuf/dfsk/k01h/large-cabine-1.1-l-dlx,dfsk,k01h,large-cabine-1.1-l-dlx,37 900 ,,,,,,N.C,,1850 mm,,4500 mm,,,,2,,2 ans,,,,,,,,,,,,,,,,,,,,,,83 nm 3000 tr/min,,,,,,2,,,,,,,,,,915 KG,Tissu,,,,,,USB,,,,,,,,6 CV,Manuelle,,,,,,50 CH,,,,,,,,,,,,13'',,,,,,,,,,,,,Manuelle,,,,,,,Essence,,1560 mm,,,Propulsion,,,,6.1 L/100 km,,,,,,,Pick up,Disponible,,,N.C,,,,,,,,,,,,4,,,,,,5,,,,,,,,,,,,,,,1050 CM³
https://www.automobile.tn/fr/neuf/changan/new-star/1.2-l,changan,new-star,1.2-l,39 900 ,,,,,,N.C,,1890 mm,,3980 mm,,À distance,,2,,1 an,,,,,,,,,,,,,,,,Frontaux,,,,,,113 nm 4800 tr/min,,,,,,3 | 2 portes latérales coulissantes,,,,,,,,,,620 KG,Tissu,,,EPS,,,AUX,,,,,,,,6 CV,Manuelle,,,,,,92 CH,,,,,,,,,,,,14'',,,,,,,,,,,,,Manuelle,,,,Avant,,,Essence,,1620 mm,,,Propulsion,,,,7.4 L/100 km,,,,,,,Utilitaire,Disponible,,,120 KM/H,,,,,,,,,,,,4,3.5 m³,,,,,5,,,,,,,,,,,,,,,1243 CM³
https://www.automobile.tn/fr/neuf/tata/super-ace/1.4-l-turbo-diesel-simple-cabine-2023,tata,super-ace,1.4-l-turbo-diesel-simple-cabine-2023,39 900 ,,,,,,N.C,,1864 mm,,4320 mm,,,,2,,3 ans ou 100.000 km,,,,,,,,,,,,,,,,,,,,,,140 nm 3000 tr/min,,,,,,2,,,,,,,,,,940 KG,Tissu,,,,,,,,,,,,,,5 CV,Manuelle,,,,,,71 CH,,,,,,,,,,,,14'',,,,,,,,,,,,,Manuelle,,,,Avant,,,Diesel,,1565 mm,,,Propulsion,,,,6.9 L/100 km,,,,,,,Pick up,Sur arrivage,,,135 KM/H,,,,,,,,,,,,4,,,,,8.85 L/100 km,5,5.78 L/100 km,,,,,,,,,,,,,,1396 CM³
https://www.automobile.tn/fr/neuf/dfsk/k02s/double-cabine-1.0-l-std,dfsk,k02s,double-cabine-1.0-l-std,40 900 ,,,,,,N.C,,1840 mm,,4600 mm,,,,5,,2 ans,,,,,,,,,,,,,,,,,,,,,,88 nm 3000 tr/min,,,,,,4,,,,,,,,,,875 KG,Tissu,,,,,,USB,,,,,,,,5 CV,Manuelle,,,,,,58 CH,,,,,,,,,,,,13'',,,,,,,,,,,,,,,,,,,,Essence,,1560 mm,,,Propulsion,,,,7.5 L/100 km,,,,,,,Pick up,Sur arrivage,,,115 KM/H,,,,,,,,,,,,4,,,,,,5,,,,,,,,,,,,,,,1000 CM³
https://www.automobile.tn/fr/neuf/dfsk/k02s/double-cabine-1.0-l-dlx,dfsk,k02s,double-cabine-1.0-l-dlx,42 900 ,,,,,,N.C,,1840 mm,,4600 mm,,,,5,,2 ans,,,,,,,,,,,,,,,,,,,,,,88 nm 3000 tr/min,,,,,,4,,,,,,,,,,875 KG,Tissu,,,,,,USB,,,,,,,,5 CV,Manuelle,,,,,,58 CH,,,,,,,,,,,,13'',,,,,,,,,,,,,Manuelle,,,,,,,Essence,,1560 mm,,,Propulsion,,,,7.5 L/100 km,,,,,,,Pick up,Sur arrivage,,,115 KM/H,,,,,,,,,,,,4,,,,,,5,,,,,,,,,,,,,,,1000 CM³
https://www.automobile.tn/fr/neuf/mahindra/kuv-100/1.2-l-k8,mahindra,kuv-100,1.2-l-k8,43 960 ,,,,,,14.5 s,,1655 mm,,3700 mm,,À distance,,5,,3 ans,,,,,,,,,,,,,,,,Frontaux,,,,,,115 nm 3500 tr/min,,,,,,5,243 L,,,,,,,,,,Tissu,,,Électrique,,,USB | AUX | Bluetooth,,,Démarrage mains libres,,Noir,,,5 CV,Manuelle,,,,,Conducteur,82 CH,,,Accès mains libres,,,,,,,,,En aluminium | 15'',,,,,,Tactile | 7 pouces,,,,,,Chromée,Automatique,,,Ouverture à distance,Avant/Arrière,,,Essence,,1735 mm,,,Traction,,,,5.4 L/100 km,,,Électriques | Rabattables | Avec clignotants intégrés,,2 prises 12 V,,SUV,Disponible,,,160 KM/H,4 haut-parleurs | Commandes au volant,,,En hauteur,,,,,,,,3,,,,Feux de jour,N.C,5,N.C,,,,,,,ESP,,Radar de recul,,,,Poignées de portes | Rétroviseurs,1198 CM³
https://www.automobile.tn/fr/neuf/dfsk/c31/1.5-l-simple-cabine-dlx,dfsk,c31,1.5-l-simple-cabine-dlx,44 900 ,,,,,,N.C,,1890 mm,,4730 mm,,,,2,,2 ans,,,,,,,,,,,,,,,,Frontaux,,,,,,136 nm 3000 tr/min,,,,,,2,,,,,,,,,,1195 KG,Tissu,,,,,,USB | AUX,,,,,,,,7 CV,Manuelle,,,,,,101 CH,,,,,Avant,,,,,,,14'',,EBD,,,,,,,,,,,Manuelle,,,,Avant,,,Essence,,1655 mm,,,Propulsion,,,,8 L/100 km,,,,,,,Pick up,Disponible,,,N.C,,,,,,,,,,,,4,,,,,,5,,,,,,,,ESP,,,,,,,1493 CM³
https://www.automobile.tn/fr/neuf/avantier/commuter/31-kwh,avantier,commuter,31-kwh,45 000 ,9 heures,,,,,"7,5 s",,1535 mm,,3720 mm,,À distance,,4,,5 ans | Batterie garantie 8 ans,,,,300 km,,Éléctrique | EPB,,,,,"10,4 kWh/100 km",,,,,Frontaux,,,,TPMS,,125 nm 0 tr/min,,,,,,5,,,,,,,,,,,Tissu | Bi-ton,,,,,,USB | Commande vocale | Mirrorlink,,,,,,,Autohold,2 CV,Automatique,,,,,,68 CH,,,,,,,,Normal | Sport | Eco | i-Pedal,,31.2 kWh,,En aluminium | 15'' | Bi-ton,,,,,,Tactile | 10.1 pouces,,,,,,,Automatique,,,,Avant/Arrière,,,Electrique,,1640 mm,,,Traction,,,,,,,Électriques,,,,Citadine,1 mois | En pré-commande,,,100 KM/H,2 haut-parleurs | Commandes au volant,,,En hauteur,,30 minutes,,,,,,,,Multi-fonctions,,Feux de jour | Avant | Arrières,,,,,,,HDC,LED,,ESC,Full LED,Radar de recul | Système de caméras 360,,,,Pare-chocs | Poignées de portes | Rétroviseurs,
https://www.automobile.tn/fr/neuf/changan/star-truck-double-cabine/1.2-l,changan,star-truck-double-cabine,1.2-l,49 900 ,,,,,,N.C,,1890 mm,,4660 mm,,,,5,,1 an,,,,,,,,,,,,,,,,Frontaux,,,,,,119 nm N.C tr/min,,,,,,4,,,,,,,,,,965 KG,Tissu,,,,,,AUX,,,,,,,,7 CV,Manuelle,,,,,,98 CH,,,,,,,,,,,,14'',,,,,,,,,,,,,Manuelle,,,,Avant,,,Essence,,1645 mm,,,Propulsion,,,,7.4 L/100 km,,,,,,,Pick up,Disponible,,,120 KM/H,,,,,,,,,,,,4,,,,,,5,,,,,,,,,,,,,,,1243 CM³
https://www.automobile.tn/fr/neuf/dongfeng/box/31.4-kwh,dongfeng,box,31.4-kwh,49 990 ,5 heures,,,,,12.5 s,,1570 mm,,4030 mm,,À distance,,5,,5 ans ou 150000 km | Batterie garantie 8 ans ou 200.000 km,330 km,,,237 km,,Éléctrique,,,,,12.09 kWh/100 km,,,,,Frontaux | Latéraux | Rideaux,,,,,,160 nm 0 tr/min,,5 pouces,,,,5,326 L,,1,,,,,,,,Cuir artificiel | Bi-ton,,,Électrique,,,Android Auto | Apple Carplay | Bluetooth | Commande vocale | Chargeur de téléphone sans fil | Mirrorlink,,,Démarrage mains libres,,,,Autohold | HAC,3 CV,Automatique,,,,,Conducteur,94 CH,,,Démarrage à distance | Accès mains libres,,,,,Normal | Sport | Eco,,31.4 kWh,,17'',,EBA | EBD,,,,Tactile | 12.8 pouces,,,,,,,Automatique,,,,Avant/Arrière,,,Electrique,,1810 mm,945 L,,Traction,,,,,,,Électriques | Rabattables | Dégivrants | Avec clignotants intégrés,,1 prise 12 V,,Compacte,En pré-commande,,,140 KM/H,4 haut-parleurs | Commandes au volant,,,En hauteur,,30 minutes,,,,,,,,Multi-fonctions,,Feux de jour | Avant | Arrières | Clignotants à défilement,,,,,,,,,,ESC | TCS,,Radar de recul | Caméra de recul,,,Avant,,
