URL,Price,Intérieurs - Chargeur CD,Intérieurs - Autoradio CD,Sécurité - Airbags rideaux,Fonctionnels - Climatisation automatique,Spécifications - Nombre de portes,Intérieurs - Sièges massants,Intérieurs - Autoradio CD/Mp3,Intérieurs - 3 appuis têtes arrières,Extérieurs - Coffre électrique,Sécurité - ABS,Intérieurs - Sièges réglables en hauteur,Extérieurs - Radar de recul,Sécurité - Fixations ISOFIX,Carrosserie,Extérieurs - Toit panoramique,Motorisation - Énergie,Sécurité - Anti-démarrage électronique,Intérieurs - Sièges sport,Fonctionnels - Direction assistée,Fonctionnels - Vitres électriques,Sécurité - Radiateur tropicalisé,Extérieurs - Jantes en alliage,Spécifications - Modèle,Motorisation - Transmission,Énergie,Date de l'annonce,Intérieurs - Accoudoir arrière,Extérieurs - Caméras 360,Fonctionnels - Allumage automatique des feux,"Intérieurs - Connectivité Aux, usb, iPod",Intérieurs - Android Auto,Anciens propriétaires,Extérieurs - Feux à LED,Sécurité - Contrôle de pression des pneus,Fonctionnels - Rétroviseurs rabattables,Spécifications - Couleur intérieure,Sécurité - Airbags frontaux,Motorisation - Puissance cumulée,Intérieurs - Sièges ventilés,Intérieurs - Autoradio,Transmission,Puissance fiscale,Fonctionnels - Parkassist,Mise en circulation,Extérieurs - Toit ouvrant,Extérieurs - Phares Full LED,Intérieurs - Apple Carplay,Intérieurs - Volant réglable hauteur/profondeur,Extérieurs - Vitres teintées,Spécifications - Sellerie,Motorisation - Puissance,Intérieurs - Sièges électriques,Fonctionnels - Climatisation,Boite vitesse,Gouvernorat,Spécifications - Nombre de places,Fonctionnels - Suspension pneumatique,Extérieurs - Lave Phares,Extérieurs - Peinture métallisée,Sécurité - Anti-patinage,Motorisation - Moteur,Intérieurs - Boîte à gants réfrigérée,Extérieurs - Phares au xénon,Sécurité - Airbags latéraux,Fonctionnels - Ordinateur de bord,Spécifications - Génération,Spécifications - Couleur extérieure,Intérieurs - Volant/levier de vitesse en cuir,Intérieurs - Navigation,Spécifications - Carrosserie,Fonctionnels - Régulateur de vitesse,Motorisation - Puissance thermique,Motorisation - Boite vitesse,Spécifications - Marque,Sécurité - Alarme anti-intrusion,Intérieurs - Accoudoir avant,Kilométrage,Fonctionnels - Rétroviseurs électriques,Motorisation - Cylindrée,Intérieurs - Sièges chauffants,Intérieurs - Instrumentation numérique,Extérieurs - Caméra de recul,État général,Fonctionnels - Accès sans clé,Intérieurs - Bluetooth,Intérieurs - Volant multi-fonctions,Motorisation - Puissance fiscale,Intérieurs - Volant chauffant,Sécurité - Pneumatiques runflat,Fonctionnels - Bouton Start & Stop,Fonctionnels - Conduite semi-autonome,Fonctionnels - Fermeture centralisée,Fonctionnels - Détecteur de pluie,Intérieurs - Palettes au volant,Intérieurs - Vitres teintées,Intérieurs - Affichage tête haute,Extérieurs - Antibrouillards
https://www.automobile.tn/fr/occasion/kia/rio-5p/119770,48000.0,No,Yes,No,Yes,5,No,Yes,No,No,Yes,Yes,Yes,Yes,Citadine,No,Essence,Yes,No,Yes,Yes,No,Yes,Rio 5p,Traction,Essence,31.10.2025,No,No,Yes,No,No,1ère main,No,No,No,Noir,Yes,No,No,Yes,Traction,5 cv,No,10.2020,No,Yes,Yes,Yes,Yes,Tissu,84 ch dyn,No,No,Manuelle,Ariana,5,No,No,Yes,No,1.2 i-CVVT 16V,No,No,No,Yes,IV 11/2016 - 09/2020,Gris Shark,Yes,No,Citadine,No,No,Manuelle,KIA,No,Yes,162 000 km,Yes,1197 cm³,No,No,No,Très bon,Yes,Yes,Yes,5 cv,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/cla/116588,110000.0,Yes,Yes,Yes,Yes,4,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Berline,Yes,Essence,Yes,Yes,Yes,Yes,Yes,Yes,CLA,Intégrale,Essence,31.10.2025,Yes,Yes,Yes,Yes,Yes,1ère main,Yes,Yes,Yes,Gris,Yes,No,Yes,Yes,Intégrale,13 cv,Yes,05.2017,Yes,Yes,Yes,Yes,Yes,Cuir intégral,211 ch dyn,Yes,Yes,Automatique,Ariana,5,Yes,Yes,Yes,Yes,250 2.0 i 16V Turbo 4MATIC 7G-DCT,Yes,Yes,Yes,Yes,(117) Coupé Phase 2 02/2016 - 05/2019,Gris Shark,Yes,Yes,Berline,Yes,No,Automatique,Mercedes-Benz,Yes,Yes,42 000 km,Yes,1991 cm³,Yes,Yes,Yes,Très bon,Yes,Yes,Yes,13 cv,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
https://www.automobile.tn/fr/occasion/suzuki/celerio/119600,30000.0,No,Yes,No,No,5,No,Yes,No,No,Yes,No,No,No,Citadine,No,Essence,No,No,Yes,Yes,No,No,Celerio,Traction,Essence,31.10.2025,No,No,No,No,No,1ère main,No,No,No,Noir,Yes,No,No,Yes,Traction,4 cv,No,10.2019,No,No,No,No,No,Tissu,68 ch dyn,No,Yes,Manuelle,Tunis,5,No,No,No,No,1.0 L,No,No,No,No,10/2014 - 05/2022,Bleu,No,No,Citadine,No,No,Manuelle,Suzuki,No,No,75 000 km,Yes,998 cm³,No,No,No,Très bon,No,No,No,4 cv,No,No,No,No,Yes,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/iveco/daily/119762,120000.0,No,No,No,No,2,No,No,No,No,No,No,No,No,SUV,No,Diesel,No,No,No,No,No,No,Daily Simple Cabine,Traction,Diesel,31.10.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Traction,10 cv,No,12.2019,No,No,No,No,No,Tissu,No,No,No,Manuelle,Ben Arous,3,No,No,No,No,No,No,No,No,No,No,Blanc,No,No,SUV,No,No,Manuelle,Iveco,No,No,57 633 km,No,cm³,No,No,No,Très bon,No,No,No,10 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/peugeot/407/119761,30000.0,No,No,Yes,Yes,4,No,No,Yes,No,Yes,Yes,Yes,Yes,Berline,No,Essence,No,No,Yes,Yes,No,Yes,407,Propulsion,Essence,31.10.2025,Yes,No,Yes,Yes,Yes,2ème main,No,Yes,Yes,Gris,Yes,No,No,No,Propulsion,9 cv,No,11.2009,No,No,No,Yes,Yes,Tissu,141 ch dyn,Yes,No,Manuelle,Tunis,5,No,No,Yes,Yes,2.0 i 16V,Yes,No,Yes,Yes,Berline 04/2004 - 05/2011,Noir,Yes,Yes,Berline,Yes,No,Manuelle,Peugeot,Yes,Yes,230 000 km,Yes,2000 cm³,No,No,Yes,Très bon,No,Yes,Yes,9 cv,No,No,No,No,Yes,Yes,Yes,Yes,No,No
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-c/119759,38000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,Berline,No,Essence,No,No,No,No,No,No,Classe C,Traction,Essence,30.10.2025,No,No,No,No,No,2ème main,No,No,No,Noir,No,No,No,No,Traction,9 cv,No,10.2010,No,No,No,No,No,Cuir intégral,156 ch dyn,No,No,Automatique,Nabeul,5,No,No,No,No,180 Kompressor 1.6 i 16V,No,No,No,No,(204) Berline 01/2007 - 02/2011,Noir,No,No,Berline,No,No,Automatique,Mercedes-Benz,No,No,280 000 km,No,1599 cm³,No,No,No,Très bon,No,No,No,9 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/jeep/wrangler-2021/117393,125000.0,No,No,Yes,Yes,3,No,No,Yes,No,Yes,Yes,Yes,No,SUV,No,Diesel,Yes,No,Yes,Yes,Yes,Yes,Wrangler,Intégrale,Diesel,30.10.2025,No,No,Yes,Yes,Yes,2ème main,Yes,Yes,No,Noir,Yes,No,No,Yes,Intégrale,13 cv,No,02.2011,Yes,Yes,Yes,Yes,Yes,Cuir intégral,200 ch dyn,No,Yes,Automatique,Tunis,5,No,No,Yes,Yes,2.8 CRD 16V 4WD S&S,No,No,Yes,Yes,JK 04/2007 - 09/2018,Noir,Yes,No,SUV,Yes,No,Automatique,Jeep,Yes,Yes,210 000 km,Yes,2800 cm³,No,No,Yes,Très bon,No,Yes,Yes,13 cv,No,No,No,No,Yes,No,No,Yes,No,Yes
https://www.automobile.tn/fr/occasion/chery/tiggo-2/118673,41000.0,No,Yes,No,No,5,No,Yes,No,No,Yes,Yes,Yes,Yes,SUV,No,Essence,Yes,No,Yes,Yes,No,Yes,Tiggo 2,Traction,Essence,30.10.2025,No,No,No,No,Yes,1ère main,Yes,No,No,Noir,Yes,No,No,Yes,Traction,6 cv,No,01.2020,No,No,Yes,No,No,Similicuir,106 ch dyn,No,Yes,Manuelle,Tunis,5,No,No,No,No,1.5,No,No,No,Yes,I 05/2019 - 02/2022,Rouge,Yes,No,SUV,Yes,No,Manuelle,Chery,Yes,No,120 000 km,Yes,1497 cm³,No,No,Yes,Très bon,No,Yes,Yes,6 cv,No,No,No,No,Yes,No,No,No,No,No
https://www.automobile.tn/fr/occasion/kia/sportage/115237,45000.0,No,Yes,Yes,Yes,5,No,Yes,Yes,No,Yes,Yes,Yes,No,SUV,No,Diesel,Yes,No,Yes,Yes,No,Yes,Sportage,Intégrale,Diesel,30.10.2025,Yes,No,No,No,No,2ème main,No,No,Yes,Noir,Yes,No,No,Yes,Intégrale,11 cv,No,06.2013,No,No,No,No,No,Similicuir,177 ch dyn,Yes,No,Automatique,Tunis,5,No,No,Yes,Yes,2.0 CRDi 4x4,Yes,No,Yes,Yes,III Phase 1 06/2010 - 12/2013,Noir,No,No,SUV,Yes,No,Automatique,KIA,Yes,Yes,274 000 km,Yes,1998 cm³,No,No,No,Très bon,No,No,Yes,11 cv,No,No,No,No,Yes,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/peugeot/308/109849,48000.0,No,No,Yes,Yes,5,No,No,Yes,No,Yes,Yes,Yes,Yes,Compacte,No,Essence,Yes,Yes,Yes,Yes,Yes,Yes,308,Traction,Essence,30.10.2025,Yes,No,Yes,Yes,Yes,1ère main,Yes,No,Yes,Noir,Yes,No,No,Yes,Traction,6 cv,Yes,10.2018,No,Yes,Yes,Yes,No,Tissu,110 ch dyn,No,Yes,Manuelle,Tunis,5,No,No,Yes,Yes,1.2 THP Puretech 12V,Yes,No,Yes,Yes,II (T9) Phase II 09/2017 - 07/2021,Gris anthracite,Yes,Yes,Compacte,Yes,No,Manuelle,Peugeot,Yes,Yes,50 000 km,Yes,1199 cm³,No,Yes,Yes,Très bon,Yes,Yes,Yes,6 cv,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes
https://www.automobile.tn/fr/occasion/kia/rio-5p/118671,52000.0,No,Yes,No,Yes,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Citadine,No,Essence,Yes,No,Yes,Yes,No,Yes,Rio 5p,Traction,Essence,30.10.2025,No,No,Yes,No,Yes,2ème main,Yes,Yes,Yes,Noir,Yes,No,No,Yes,Traction,5 cv,No,02.2022,No,No,Yes,Yes,Yes,Tissu,84 ch dyn,No,Yes,Manuelle,Ben Arous,5,No,No,Yes,Yes,1.2 i-CVVT 16V ISG,No,No,Yes,Yes,IV Phase 2 09/2020 - Aujourd'hui,Autre,Yes,No,Citadine,No,No,Manuelle,KIA,No,Yes,120 000 km,Yes,1197 cm³,No,Yes,Yes,Très bon,Yes,Yes,Yes,5 cv,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes
https://www.automobile.tn/fr/occasion/jeep/wrangler-2021/119107,350000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,SUV,No,Hybride rechargeable essence,No,No,No,No,No,No,Wrangler,Intégrale,Hybride rechargeable essence,30.10.2025,No,No,No,No,No,1ère main,No,No,No,Gris,No,380 ch dyn,No,No,Intégrale,16 cv,No,02.2022,No,No,No,No,No,Cuir intégral,No,No,No,Automatique,Tunis,5,No,No,No,No,UNLIMITED 4xe 2.0 T-GDi 16V 380 Plug in Hybrid 4WD,No,No,No,No,JL 09/2018 - Aujourd'hui,Gris anthracite,No,No,SUV,No,272 ch dyn,Automatique,Jeep,No,No,23 000 km,No,2812 cm³,No,No,No,Très bon,No,No,No,16 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/peugeot/108/119632,33000.0,No,No,Yes,No,5,No,No,No,No,Yes,Yes,Yes,Yes,Citadine,No,Essence,No,No,Yes,Yes,No,No,108,Traction,Essence,30.10.2025,No,No,No,No,No,1ère main,No,No,No,Noir,Yes,No,No,Yes,Traction,4 cv,No,11.2016,No,No,No,Yes,Yes,Tissu,69 ch dyn,No,Yes,Manuelle,Ariana,4,No,No,No,No,1.0 VTi 12V,No,No,Yes,Yes,5 Portes 05/2014 - Aujourd'hui,Rouge,No,No,Citadine,No,No,Manuelle,Peugeot,Yes,No,94 000 km,Yes,998 cm³,No,No,No,Très bon,No,Yes,No,4 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/mercedes-benz/glc-coupe/116432,238000.0,Yes,Yes,Yes,Yes,5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,SUV,No,Hybride rechargeable essence,Yes,Yes,Yes,Yes,Yes,Yes,GLC Coupé,Intégrale,Hybride rechargeable essence,30.10.2025,Yes,Yes,Yes,Yes,Yes,1ère main,Yes,Yes,Yes,Noir,Yes,320 ch dyn,Yes,Yes,Intégrale,12 cv,Yes,08.2020,Yes,Yes,Yes,Yes,Yes,Alcantara,No,Yes,Yes,Automatique,Ariana,5,No,Yes,Yes,Yes,300 e 2.0 i 16V 320 EQ Power 4MATIC 9G-TRONIC,Yes,Yes,Yes,Yes,(C253) Coupé Phase 2 04/2019 - 10/2022,Noir,Yes,Yes,SUV,Yes,211 ch dyn,Automatique,Mercedes-Benz,Yes,Yes,50 000 km,Yes,2000 cm³,Yes,Yes,Yes,Très bon,Yes,Yes,Yes,12 cv,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes
https://www.automobile.tn/fr/occasion/land-rover/range-rover-sport/119746,350000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,SUV,No,Diesel,No,No,No,No,No,No,Range Rover Sport,Intégrale,Diesel,30.10.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Intégrale,21 cv,No,08.2019,No,No,No,No,No,Cuir intégral,306 ch dyn,No,No,Automatique,Ariana,5,No,No,No,No,3.0 SDV6 24V,No,No,No,No,Sport II Phase 2 03/2018 - 04/2022,Gris argent,No,No,SUV,No,No,Automatique,Land Rover,No,No,70 000 km,No,2999 cm³,No,No,No,Très bon,No,No,No,21 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/great-wall/wingle-5-double-cabine/115388,47500.0,No,Yes,Yes,No,5,No,Yes,No,No,Yes,No,Yes,No,Pick up,No,Diesel,No,No,No,Yes,Yes,Yes,Wingle 5 Double Cabine,Propulsion,Diesel,30.10.2025,No,No,No,Yes,No,1ère main,No,No,No,Noir,Yes,No,No,Yes,Propulsion,7 cv,No,01.2018,No,No,No,No,No,Tissu,No,No,Yes,Manuelle,Ben Arous,5,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Gris Shark,Yes,No,Pick up,No,No,Manuelle,GWM,Yes,Yes,190 000 km,No,1996 cm³,No,No,No,Très bon,No,Yes,No,7 cv,No,No,No,No,Yes,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/118901,124000.0,No,Yes,No,Yes,4,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Berline,No,Essence,Yes,No,Yes,Yes,No,Yes,Classe E,Propulsion,Essence,30.10.2025,Yes,No,Yes,No,No,1ère main,Yes,Yes,Yes,Marron,Yes,No,No,Yes,Propulsion,10 cv,Yes,03.2017,No,Yes,No,Yes,No,Cuir partiel,184 ch dyn,Yes,Yes,Automatique,Ariana,5,No,No,Yes,Yes,200 2.0 CGI 16V 7G-TRONIC+,No,Yes,Yes,Yes,(212) Phase 2 Berline 03/2013 - 12/2015,Noir,Yes,No,Berline,Yes,No,Automatique,Mercedes-Benz,Yes,Yes,68 000 km,Yes,1991 cm³,No,Yes,Yes,Très bon,Yes,Yes,Yes,10 cv,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No
https://www.automobile.tn/fr/occasion/toyota/land-cruiser/119743,150000.0,No,No,No,Yes,5,No,No,No,No,No,No,Yes,No,SUV,No,Diesel,No,No,No,No,No,No,Land Cruiser,Intégrale,Diesel,29.10.2025,No,No,No,No,No,1ère main,Yes,No,No,Beige,Yes,No,No,No,Intégrale,18 cv,No,10.2008,No,Yes,No,No,No,Cuir intégral,No,No,No,Automatique,Ariana,7,No,No,No,No,No,No,No,No,No,200 01/2008 - 12/2021,Noir,No,No,SUV,No,No,Automatique,Toyota,Yes,No,400 000 km,No,cm³,No,No,No,Très bon,Yes,No,No,18 cv,No,Yes,No,No,No,Yes,No,No,No,No
https://www.automobile.tn/fr/occasion/bmw/x1/118862,188200.0,No,Yes,Yes,Yes,5,No,No,Yes,Yes,Yes,Yes,Yes,Yes,SUV,Yes,Essence,Yes,Yes,Yes,Yes,Yes,Yes,X1,Traction,Essence,29.10.2025,Yes,No,Yes,Yes,Yes,1ère main,Yes,Yes,Yes,Beige,Yes,No,No,Yes,Traction,9 cv,Yes,06.2025,Yes,Yes,Yes,Yes,Yes,Similicuir,156 ch dyn,Yes,Yes,Automatique,Tunis,5,No,No,Yes,Yes,18i sDrive 1.5 i 12V DKG7,No,No,Yes,Yes,(U11) 07/2022 - Aujourd'hui,Blanc,Yes,Yes,SUV,Yes,No,Automatique,BMW,Yes,Yes,3 400 km,Yes,1499 cm³,No,No,Yes,Très bon,Yes,Yes,Yes,9 cv,No,No,Yes,No,Yes,Yes,No,Yes,No,Yes
https://www.automobile.tn/fr/occasion/peugeot/2008/119041,42500.0,Yes,Yes,No,Yes,5,No,Yes,No,No,Yes,Yes,Yes,No,SUV,Yes,Essence,Yes,No,Yes,Yes,No,Yes,2008,Traction,Essence,29.10.2025,No,No,Yes,No,No,2ème main,Yes,No,Yes,Gris,Yes,No,No,Yes,Traction,5 cv,No,11.2016,No,No,No,Yes,Yes,Tissu,82 ch dyn,No,Yes,Manuelle,Tunis,5,No,No,No,Yes,1.2 VTi 12V,Yes,No,No,Yes,(A94) 5HB 04/2013 - 08/2020,Gris argent,No,No,SUV,Yes,No,Manuelle,Peugeot,No,No,160 000 km,Yes,1199 cm³,No,No,Yes,Très bon,No,Yes,Yes,5 cv,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes
https://www.automobile.tn/fr/occasion/bmw/serie-5/119738,145000.0,Yes,Yes,Yes,Yes,5,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Berline,No,Hybride rechargeable essence,Yes,Yes,Yes,Yes,Yes,Yes,Série 5,Propulsion,Hybride rechargeable essence,29.10.2025,Yes,No,Yes,Yes,Yes,1ère main,Yes,Yes,Yes,Noir,Yes,292 ch dyn,Yes,Yes,Propulsion,10 cv,Yes,11.2020,No,Yes,Yes,Yes,Yes,Cuir intégral,No,Yes,Yes,Automatique,Sousse,5,Yes,Yes,Yes,Yes,530e 2.0 i 16V 292 Plug in Hybrid Steptronic8,Yes,Yes,Yes,Yes,(G30) LCI Berline 07/2020 - 12/2023,Noir,Yes,Yes,Berline,Yes,184 ch dyn,Automatique,BMW,Yes,Yes,140 000 km,Yes,1998 cm³,Yes,Yes,Yes,Très bon,Yes,Yes,Yes,10 cv,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes
https://www.automobile.tn/fr/occasion/volkswagen/golf-8/118989,105000.0,No,No,No,No,5,No,No,No,No,No,No,No,No,Compacte,No,Hybride léger essence,No,No,No,No,No,No,Golf 8,Traction,Hybride léger essence,29.10.2025,No,No,No,No,No,1ère main,No,No,No,Gris,No,No,No,No,Traction,8 cv,No,07.2020,No,No,No,No,No,Alcantara,No,No,No,Automatique,Ariana,5,No,No,No,No,1.5 eTSi 16V BMT DSG7,No,No,No,No,VIII Hatchback 07/2019 - Aujourd'hui,Jaune,No,No,Compacte,No,150 ch dyn,Automatique,Volkswagen,No,No,65 000 km,No,1499 cm³,No,No,No,Très bon,No,No,No,8 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/dongfeng/sx3/118592,52000.0,No,Yes,No,No,5,No,Yes,Yes,No,Yes,Yes,Yes,Yes,SUV,No,Essence,No,Yes,Yes,Yes,No,Yes,SX3,Traction,Essence,29.10.2025,Yes,No,Yes,Yes,Yes,1ère main,Yes,No,Yes,Autre,Yes,No,No,Yes,Traction,8 cv,No,06.2021,No,No,No,Yes,No,Similicuir,123 ch dyn,No,Yes,Manuelle,Tunis,5,No,No,Yes,No,1.6 L,No,No,No,Yes,01/2020 - 02/2023,Rouge,No,Yes,SUV,No,No,Manuelle,Dongfeng,No,Yes,43 000 km,No,1590 cm³,No,No,Yes,Très bon,No,Yes,Yes,8 cv,No,No,No,No,Yes,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/hyundai/grand-i10/119732,30000.0,No,No,No,No,4,No,Yes,No,No,Yes,No,No,No,Citadine,No,Essence,No,No,Yes,No,No,No,Grand i10,Traction,Essence,29.10.2025,No,No,No,No,No,2ème main,No,No,No,Autre,Yes,No,No,No,Traction,5 cv,No,05.2015,No,No,No,Yes,No,Tissu,87 ch dyn,No,Yes,Manuelle,Ben Arous,5,No,No,No,No,1.2 87cv,No,No,No,No,I 01/2014 - 10/2020,Gris argent,Yes,No,Citadine,No,No,Manuelle,Hyundai,No,No,115 000 km,No,1248 cm³,No,No,No,Très bon,No,Yes,No,5 cv,No,No,No,No,No,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/mercedes-benz/gle-coupe/119728,310000.0,Yes,Yes,Yes,Yes,5,No,Yes,Yes,Yes,Yes,Yes,Yes,No,SUV,Yes,Essence,Yes,Yes,Yes,Yes,No,Yes,GLE Coupé,Intégrale,Essence,29.10.2025,Yes,Yes,Yes,Yes,No,1ère main,Yes,Yes,Yes,Noir,Yes,No,Yes,Yes,Intégrale,26 cv,Yes,12.2017,Yes,Yes,No,Yes,Yes,Cuir intégral,390 ch dyn,Yes,No,Automatique,Sousse,5,Yes,Yes,Yes,No,43 AMG 3.0 Ti V6 24V 4MATIC 9G-TRONIC,No,Yes,Yes,Yes,(S292) Coupé 03/2015 - 11/2019,Noir,Yes,Yes,SUV,Yes,No,Automatique,Mercedes-Benz,No,Yes,40 000 km,No,2996 cm³,Yes,No,Yes,Très bon,No,Yes,Yes,26 cv,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No
https://www.automobile.tn/fr/occasion/peugeot/landtrek-double-cabine/119722,83000.0,No,Yes,No,No,4,No,Yes,Yes,No,Yes,No,Yes,Yes,Pick up,No,Diesel,Yes,No,Yes,Yes,No,Yes,Landtrek Double Cabine,Intégrale,Diesel,29.10.2025,No,No,No,Yes,Yes,1ère main,No,No,No,Noir,Yes,No,No,Yes,Intégrale,6 cv,No,11.2022,No,Yes,Yes,Yes,Yes,Tissu,150 ch dyn,No,Yes,Manuelle,Nabeul,5,No,No,Yes,Yes,1.9 d  double cabine 4x4,No,No,No,Yes,03/2021 - Aujourd'hui,Gris Shark,Yes,Yes,Pick up,Yes,No,Manuelle,Peugeot,No,Yes,100 000 km,Yes,1910 cm³,No,No,Yes,Très bon,No,Yes,Yes,6 cv,No,No,No,No,Yes,No,No,No,No,Yes
https://www.automobile.tn/fr/occasion/audi/q3/119517,117000.0,No,Yes,No,Yes,5,No,Yes,No,Yes,No,No,Yes,Yes,SUV,Yes,Essence,Yes,Yes,Yes,Yes,Yes,Yes,Q3,Traction,Essence,29.10.2025,No,No,Yes,No,No,1ère main,Yes,No,Yes,Noir,No,No,No,Yes,Traction,9 cv,No,10.2019,Yes,Yes,No,Yes,No,Alcantara,150 ch dyn,Yes,No,Automatique,Tunis,5,No,No,No,Yes,35 TFSI S-tronic,No,No,No,Yes,Série 2 (F3B) 07/2019 - Aujourd'hui,Gris anthracite,Yes,No,SUV,Yes,No,Automatique,Audi,No,Yes,129 000 km,Yes,1498 cm³,No,No,Yes,Très bon,Yes,Yes,Yes,9 cv,No,No,Yes,No,Yes,Yes,No,No,No,No
https://www.automobile.tn/fr/occasion/audi/q2/119515,119000.0,No,Yes,No,Yes,5,No,Yes,No,Yes,No,No,Yes,Yes,SUV,No,Essence,Yes,Yes,Yes,Yes,Yes,Yes,Q2,Traction,Essence,29.10.2025,No,No,Yes,No,No,1ère main,No,No,Yes,Gris,No,No,No,Yes,Traction,8 cv,No,10.2022,Yes,Yes,No,Yes,No,Tissu,150 ch dyn,No,No,Automatique,Tunis,5,No,Yes,No,Yes,35 TFSI S-tronic,No,No,No,Yes,09/2020 - Aujourd'hui,Noir,Yes,No,SUV,Yes,No,Automatique,Audi,No,Yes,30 000 km,Yes,1498 cm³,No,No,Yes,Très bon,Yes,Yes,Yes,8 cv,No,No,No,No,Yes,Yes,No,No,No,No
https://www.automobile.tn/fr/occasion/volkswagen/golf-6/119717,37000.0,No,No,No,No,4,No,No,No,No,No,No,No,No,Compacte,No,Essence,No,No,No,No,No,No,Golf 6,Traction,Essence,28.10.2025,No,No,No,No,No,1ère main,No,No,No,Noir,No,No,No,No,Traction,6 cv,No,06.2010,No,No,No,No,No,Tissu,No,No,No,Manuelle,Nabeul,5,No,No,No,No,No,No,No,No,No,VI 5 Portes 10/2008 - 12/2015,Gris argent,No,No,Compacte,No,No,Manuelle,Volkswagen,No,No,180 000 km,No,1600 cm³,No,No,No,Normal,No,No,No,6 cv,No,No,No,No,No,No,No,No,No,No
https://www.automobile.tn/fr/occasion/seat/leon/119675,41000.0,Yes,Yes,Yes,Yes,5,No,Yes,Yes,No,Yes,No,Yes,Yes,Compacte,No,Essence,Yes,No,Yes,Yes,No,Yes,Leon,Traction,Essence,28.10.2025,Yes,No,Yes,No,Yes,2ème main,Yes,Yes,Yes,Noir,Yes,No,No,Yes,Traction,5 cv,Yes,06.2015,No,Yes,Yes,Yes,No,Tissu,110 ch dyn,No,Yes,Manuelle,Tunis,5,Yes,Yes,No,Yes,1.2 TSI 16V,No,Yes,Yes,Yes,III (5F1) 5 portes Phase 2 11/2016 - 11/2019,Gris Shark,Yes,No,Compacte,Yes,No,Manuelle,Seat,Yes,Yes,195 000 km,Yes,1197 cm³,No,No,Yes,Très bon,Yes,Yes,Yes,5 cv,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes
https://www.automobile.tn/fr/occasion/audi/q3-sportback/118657,140000.0,No,Yes,Yes,Yes,5,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,SUV,No,Essence,Yes,No,Yes,Yes,Yes,Yes,Q3 Sportback,Traction,Essence,28.10.2025,Yes,No,Yes,No,No,1ère main,Yes,No,Yes,Noir,Yes,No,No,Yes,Traction,9 cv,No,03.2021,No,No,No,Yes,No,Similicuir,150 ch dyn,Yes,Yes,Automatique,Sfax,5,No,No,Yes,Yes,35 1.5 TFSI 16V GPF DSG7,No,No,Yes,Yes,Série 2 (F3N) Sportback 06/2019 - Aujourd'hui,Gris anthracite,Yes,No,SUV,Yes,No,Automatique,Audi,Yes,Yes,59 000 km,Yes,1498 cm³,No,No,Yes,Très bon,Yes,Yes,Yes,9 cv,No,No,Yes,No,Yes,Yes,No,No,No,No
